  308.00000000000       0.13901511556469E-03
  313.00000000000       0.16565147961956E-03
  318.00000000000       0.19630651513580E-03
  323.00000000000       0.23141482961364E-03
  328.00000000000       0.27143702027388E-03
  333.00000000000       0.31685936846770E-03
  338.00000000000       0.36819343222305E-03
  343.00000000000       0.42597527499311E-03
  348.00000000000       0.49076467985287E-03
  353.00000000000       0.56314544053748E-03
  358.00000000000       0.64372259657830E-03
  363.00000000000       0.73312321910635E-03
  368.00000000000       0.83199416985735E-03
  373.00000000000       0.94100245041773E-03
  378.00000000000       0.10608325246722E-02
  383.00000000000       0.11921847471967E-02
  388.00000000000       0.13357769930735E-02
  393.00000000000       0.14923386042938E-02
  398.00000000000       0.16626138240099E-02
  403.00000000000       0.18473583040759E-02
  408.00000000000       0.20473350305110E-02
  413.00000000000       0.22633229382336E-02
  418.00000000000       0.24960979353637E-02
  423.00000000000       0.27464502491057E-02
  428.00000000000       0.30151719693094E-02
  433.00000000000       0.33030575141311E-02
  438.00000000000       0.36109033972025E-02
  443.00000000000       0.39395089261234E-02
  448.00000000000       0.42896717786789E-02
  453.00000000000       0.46621863730252E-02
  458.00000000000       0.50578434020281E-02
  463.00000000000       0.54774349555373E-02
  468.00000000000       0.59217424131930E-02
  473.00000000000       0.63915429636836E-02
  478.00000000000       0.68876040168107E-02
  483.00000000000       0.74106897227466E-02
  488.00000000000       0.79615488648415E-02
  493.00000000000       0.85409255698323E-02
  498.00000000000       0.91495495289564E-02
  503.00000000000       0.97881387919188E-02
  508.00000000000       0.10457397438586E-01
  513.00000000000       0.11158025823534E-01
  518.00000000000       0.11890701018274E-01
  523.00000000000       0.12656083330512E-01
  528.00000000000       0.13454828411341E-01
  533.00000000000       0.14287563972175E-01
  538.00000000000       0.15154919587076E-01
  543.00000000000       0.16057493165135E-01
  548.00000000000       0.16995858401060E-01
  553.00000000000       0.17970602959394E-01
  558.00000000000       0.18982268869877E-01
  563.00000000000       0.20031392574310E-01
  568.00000000000       0.21118490025401E-01
  573.00000000000       0.22244051098824E-01
  578.00000000000       0.23408574983478E-01
  583.00000000000       0.24612495675683E-01
  588.00000000000       0.25856291875243E-01
  593.00000000000       0.27140351012349E-01
  598.00000000000       0.28465108945966E-01
  603.00000000000       0.29830951243639E-01
  608.00000000000       0.31238233670592E-01
  613.00000000000       0.32687302678823E-01
  618.00000000000       0.34178528934717E-01
  623.00000000000       0.35712186247110E-01
  628.00000000000       0.37288602441549E-01
  633.00000000000       0.38908027112484E-01
  638.00000000000       0.40570750832558E-01
  643.00000000000       0.42277019470930E-01
  648.00000000000       0.44027037918568E-01
  653.00000000000       0.45821014791727E-01
  658.00000000000       0.47659177333117E-01
  663.00000000000       0.49541659653187E-01
  668.00000000000       0.51468648016453E-01
  673.00000000000       0.53440280258656E-01
  678.00000000000       0.55456679314375E-01
  683.00000000000       0.57517994195223E-01
  688.00000000000       0.59624247252941E-01
  693.00000000000       0.61775572597980E-01
  698.00000000000       0.63972055912018E-01
  703.00000000000       0.66213697195053E-01
  708.00000000000       0.68500563502312E-01
  713.00000000000       0.70832662284374E-01
  718.00000000000       0.73210008442402E-01
  723.00000000000       0.75632624328136E-01
  728.00000000000       0.78100472688675E-01
