 0.15313936164603E-02    9.5000274963758    
 0.15197568573058E-02    9.6080986289517    
 0.15082956524566E-02    10.060610922568    
 0.14970060437918E-02    10.160204675115    
 0.14858840731904E-02    10.778758300426    
 0.14749262481928E-02    10.610318762053    
 0.14641288435087E-02    10.955775135941    
 0.14534883666784E-02    10.932086343958    
 0.14430014416575E-02    11.013357995143    
 0.14326648088172E-02    11.200301980569    
 0.14224750921130E-02    11.155155029165    
 0.14124293811619E-02    11.375741295572    
 0.14025245327502E-02    11.551868902937    
 0.13927576364949E-02    11.688347487291    
 0.13831258984283E-02    11.865089319654    
