  653.00000000000        13360.094178782    
  658.00000000000        14884.841557488    
  663.00000000000        23402.799304028    
  668.00000000000        25853.588104372    
  673.00000000000        47990.497446443    
  678.00000000000        40551.123352298    
  683.00000000000        57283.914322824    
  688.00000000000        55942.874114503    
  693.00000000000        60679.305926724    
  698.00000000000        73152.529140650    
  703.00000000000        69923.357557578    
  708.00000000000        87180.965068729    
  713.00000000000        103971.16737808    
  718.00000000000        119174.90552021    
  723.00000000000        142214.15291795    
